ID Year,Year,ID State,State,ID Workforce Status,Workforce Status,ID Detailed Occupation,Detailed Occupation,Average Wage,Average Wage Appx MOE,Slug State
2015,"2015","04000US01","Alabama","true","true","254021","Librarians",39296.08888888889,10252.25717842788,"alabama"
2015,"2015","04000US02","Alaska","true","true","254021","Librarians",61488.78246753247,26046.75196623404,"alaska"
2015,"2015","04000US04","Arizona","true","true","254021","Librarians",36261.59255725191,13285.062618827194,"arizona"
2015,"2015","04000US05","Arkansas","true","true","254021","Librarians",42434.1646884273,12960.112756500512,"arkansas"
2015,"2015","04000US06","California","true","true","254021","Librarians",45134.82865500716,5808.568014561406,"california"
2015,"2015","04000US08","Colorado","true","true","254021","Librarians",34624.04157339303,10464.367946438166,"colorado"
2015,"2015","04000US09","Connecticut","true","true","254021","Librarians",48575.58362989324,13908.228636070226,"connecticut"
2015,"2015","04000US10","Delaware","true","true","254021","Librarians",49771.981096408315,30310.963975117327,"delaware"
2015,"2015","04000US11","District of Columbia","true","true","254021","Librarians",69824.3813131313,24280.719312745325,"district-of-columbia"
2015,"2015","04000US12","Florida","true","true","254021","Librarians",40136.95129071912,6775.422656042091,"florida"
2015,"2015","04000US13","Georgia","true","true","254021","Librarians",43919.975960346965,8257.121247749223,"georgia"
2015,"2015","04000US15","Hawaii","true","true","254021","Librarians",48973.212085308056,20608.925883694537,"hawaii"
2015,"2015","04000US16","Idaho","true","true","254021","Librarians",27351.917555771095,12230.459255968954,"idaho"
2015,"2015","04000US17","Illinois","true","true","254021","Librarians",39502.91885091214,7068.135504436689,"illinois"
2015,"2015","04000US18","Indiana","true","true","254021","Librarians",35549.98749001863,8674.202319898533,"indiana"
2015,"2015","04000US19","Iowa","true","true","254021","Librarians",33045.61517367459,13003.245166849993,"iowa"
2015,"2015","04000US20","Kansas","true","true","254021","Librarians",36395.742705570294,12998.89595188272,"kansas"
2015,"2015","04000US21","Kentucky","true","true","254021","Librarians",42458.96006144393,11259.837848872241,"kentucky"
2015,"2015","04000US22","Louisiana","true","true","254021","Librarians",38453.07525423729,8534.195110898834,"louisiana"
2015,"2015","04000US23","Maine","true","true","254021","Librarians",33431.30097087379,20994.593628814604,"maine"
2015,"2015","04000US24","Maryland","true","true","254021","Librarians",58414.11537771398,11576.881359583873,"maryland"
2015,"2015","04000US25","Massachusetts","true","true","254021","Librarians",41566.52230549607,8913.206402394111,"massachusetts"
2015,"2015","04000US26","Michigan","true","true","254021","Librarians",36762.142889339644,9008.875585356695,"michigan"
2015,"2015","04000US27","Minnesota","true","true","254021","Librarians",43175.1292539267,12943.10239042579,"minnesota"
2015,"2015","04000US28","Mississippi","true","true","254021","Librarians",36023.63284457478,9476.939530987007,"mississippi"
2015,"2015","04000US29","Missouri","true","true","254021","Librarians",40494.22919546586,15603.505506406174,"missouri"
2015,"2015","04000US30","Montana","true","true","254021","Librarians",32898.92537313433,20652.318342654213,"montana"
